Date,Open,High,Low,Close,Volume,Dividends,Stock splits
2020-09-11,25.791105973233915,26.131309320228002,25.303786667561447,25.423316955566406,4221346,0.0,0.0
2020-09-14,25.561237874989548,26.802521040826395,25.542848598936082,26.526681900024414,3625987,0.0,0.0
2020-09-15,26.627825631157794,27.207091401971443,26.3979578990136,26.66460418701172,3463288,0.0,0.0
2020-09-16,26.80251693725586,26.94043824459754,26.333588711630263,26.80251693725586,3314824,0.0,0.0
2020-09-17,26.342788317130868,26.738159524380976,25.726744031343863,26.085336685180664,3638217,0.0,0.0
2020-09-18,25.9933892915783,26.54507108745438,25.552044909711622,26.020973205566406,3662376,0.0,0.0
2020-09-21,25.42332055497103,25.88305425505865,24.926806541463833,25.800302505493164,4235380,0.0,0.0
2020-09-22,25.625603313828414,26.241647606932556,25.31298384804507,26.11292266845703,4527998,0.0,0.0
2020-09-23,25.809497820129238,25.956612035410096,24.69693953483948,24.92680549621582,5640123,0.0,0.0
2020-09-24,24.87163698227007,25.818688166297036,24.834856674002957,25.726741790771484,4831040,0.0,0.0
2020-09-25,25.395733117812394,26.03936126354251,25.101502957645177,26.030166625976562,3568446,0.0,0.0
2020-09-28,26.11292072252473,26.351981304735933,25.027946432569223,25.129087448120117,4110173,0.0,0.0
2020-09-29,24.917612191506795,25.561238630457588,24.696939114286184,25.046337127685547,3549098,0.0,0.0
2020-09-30,25.165863456008694,25.239422308850724,24.329147986712705,24.9176082611084,6343447,0.0,0.0
2020-10-01,24.834854640244664,25.414120274732618,24.604986962198055,25.29458999633789,4512961,0.0,0.0
2020-10-02,25.13827990946937,25.33136904413342,24.65096239140377,24.87163543701172,3343595,0.0,0.0
2020-10-05,24.733716235254445,25.073919590655578,24.577407393231436,24.82566261291504,3731846,0.0,0.0
2020-10-06,24.98196946522822,25.027942647161673,24.402703856753384,24.54981803894043,5427101,0.0,0.0
2020-10-07,24.568211359029295,25.018752132311608,24.117672343803946,24.77968978881836,4814199,0.0,0.0
2020-10-08,24.890026974122772,25.441707001219473,24.687743184084585,25.2302303314209,5413568,0.0,0.0
2020-10-09,25.37734439499247,25.653185286031185,24.752105510786564,24.82566261291504,4794852,0.0,0.0
2020-10-13,24.91761190389216,25.864663153818444,24.871638712930398,25.598018646240234,5248263,0.0,0.0
2020-10-14,25.56123743086546,26.26003518292655,25.469291052195693,26.066946029663086,3713401,0.0,0.0
2020-10-15,25.75432533227055,26.44392665488778,25.478484451612285,26.14969825744629,5233126,0.0,0.0
2020-10-16,26.195673332666978,26.627823080614338,25.956610984457864,26.55426597595215,3759614,0.0,0.0
2020-10-19,26.637017718697113,26.83930151457513,26.342787541991356,26.55426597595215,4218740,0.0,0.0
2020-10-20,26.664597204167002,26.86688096644729,26.030163765715994,26.26922607421875,5378181,0.0,0.0
2020-10-21,26.214062288951883,26.66460130756703,26.140503427130312,26.49909782409668,3986170,0.0,0.0
2020-10-22,26.526679597068835,26.765741923066297,26.19567089878652,26.67379379272461,3779964,0.0,0.0
2020-10-23,26.526682632544652,26.673796845034854,26.158893585205078,26.158893585205078,2629244,0.0,0.0
2020-10-26,26.01177840551618,26.572654835894017,25.68076968166412,25.993389129638672,5029427,0.0,0.0
2020-10-27,26.03936117561666,26.379564522464864,26.002582625477057,26.204866409301758,3981257,0.0,0.0
2020-10-28,25.726744802877466,25.781912634651885,25.12908977587371,25.285400390625,3828884,0.0,0.0
2020-10-29,25.37734375699005,26.204866409301758,24.494653279468945,26.204866409301758,7250871,0.0,0.0
2020-10-30,25.837079799409306,26.260034894704972,24.68774304642415,24.82566261291504,8247915,0.0,0.0
2020-11-03,25.18425357909943,25.883049519241464,24.595795042913434,25.460094451904297,7869588,0.0,0.0
2020-11-04,25.616407240610897,26.38876034431928,25.56123765486861,26.29681396484375,6709143,0.0,0.0
2020-11-05,26.68299019596266,28.236892780705706,26.609433093266407,28.034610748291016,7697165,0.0,0.0
2020-11-06,27.85991298469702,28.71501964257752,27.694409491075874,28.56790542602539,6521183,0.0,0.0
2020-11-09,29.30347816325542,29.340256715056917,26.986415335305306,27.004804611206055,7195335,0.0,0.0
2020-11-10,26.98641574174146,27.032390690242718,24.899220589172913,25.16586685180664,11966730,0.0,0.0
2020-11-11,25.496874018941984,26.29681275783321,25.193450980599703,25.524457931518555,12943825,0.0,0.0
2020-11-12,25.607213533847155,25.653186725256692,24.76130153774053,25.147478103637695,6415323,0.0,0.0
2020-11-13,25.3313706912649,25.929025650024414,25.027945893095563,25.929025650024414,6207815,0.0,0.0
2020-11-16,25.919828814823813,25.919828814823813,24.788881456246692,25.29458999633789,9241250,0.0,0.0
2020-11-17,25.22103461644637,25.386539859683435,24.73371704091472,24.96358299255371,8009831,0.0,0.0
2020-11-18,25.01875190356538,25.662380066892318,24.798078837892536,25.2302303314209,8087321,0.0,0.0
2020-11-19,25.34056571091199,25.45090136352553,25.000362357296634,25.101503372192383,5144308,0.0,0.0
2020-11-23,25.15667352356188,25.211843113024532,24.402709644904977,24.65096664428711,6804678,0.0,0.0
2020-11-24,24.614186417883445,24.614186417883445,23.906194022103985,24.200424194335938,12881472,0.0,0.0
2020-11-25,24.090090388710802,24.568213356513457,23.99814400222127,24.30156707763672,10721177,0.0,0.0
2020-11-26,24.31076491367145,25.193455550402298,24.255597078511496,25.027950286865234,5376577,0.0,0.0
2020-11-27,25.147475550529116,25.607210934063737,24.88082930936813,25.44170570373535,7609450,0.0,0.0
2020-11-30,25.4600940738928,25.735934942602203,24.595794677734375,24.595794677734375,62550409,0.0,0.0
2020-12-01,24.899219372783428,25.055529970714755,23.51082205696538,23.68552017211914,9794606,0.0,0.0
2020-12-02,23.584372430391763,23.887797144002736,23.097055016444692,23.621150970458984,8147970,0.0,0.0
2020-12-03,23.611966943024946,23.74988828829405,22.94075476914595,23.28095817565918,10433873,0.0,0.0
2020-12-04,23.418873339962303,24.117669246849797,23.124643206842823,24.00733184814453,6852896,0.0,0.0
2020-12-07,23.998141315659336,24.145255517573332,23.39129171665029,23.759078979492188,4752748,0.0,0.0
2020-12-08,23.805047027877812,24.24639129638672,23.529206200788547,24.24639129638672,5349611,0.0,0.0
2020-12-09,24.145255556216995,24.32915006696071,23.400486391721596,23.65793800354004,3976345,0.0,0.0
2020-12-10,23.722299980376597,23.979751586914062,23.16142358007299,23.979751586914062,5531758,0.0,0.0
2020-12-11,23.988945686247217,23.988945686247217,22.97753024161074,23.290149688720703,6584638,0.0,0.0
2020-12-14,23.44646200524792,23.8326385838941,23.097063980943556,23.667133331298828,6625238,0.0,0.0
2020-12-15,23.667133640268457,24.273985069002048,23.529214059686126,23.998144149780273,7235534,0.0,0.0
2020-12-16,23.998142918215738,24.89002810104868,23.90619477782244,24.715328216552734,6860514,0.0,0.0
2020-12-17,24.788885995146856,26.039363861083984,24.696939610315326,26.039363861083984,8963770,0.0,0.0
2020-12-18,26.112917709799202,26.397951448011977,25.76351799845717,25.947412490844727,7812949,0.0,0.0
2020-12-21,25.46010197291193,26.07614636061132,24.936005742013858,25.837085723876953,4333421,0.0,0.0
2020-12-22,25.744801386949675,26.14158457161686,25.394155576739657,25.523340225219727,5488853,0.099755,0.0
2020-12-23,25.597158615784583,26.187720505009835,25.551021243866273,25.661752700805664,3015791,0.0,0.0
2020-12-28,25.809393559950838,26.086219569407234,25.514112600819722,25.957033157348633,2457824,0.0,0.0
2020-12-29,26.08622145316047,26.160041257190084,25.43106716372632,25.89244270324707,3839911,0.0,0.0
2020-12-30,25.929355752964945,26.750604645280504,25.809396800681185,26.501461029052734,5430810,0.0,0.0
2021-01-04,26.676784537012757,26.741376868257646,25.47720561369329,25.615617752075195,5443040,0.0,0.0
2021-01-05,25.48643139923159,25.624845292769116,25.03428158183413,25.49565887451172,4441586,0.0,0.0
2021-01-06,25.532570073778476,25.55102502527703,24.148441654044042,24.286853790283203,5526344,0.0,0.0
2021-01-07,24.314536186206904,24.526769892502575,23.853160635001714,24.222261428833008,3330663,0.0,0.0
2021-01-08,24.397590248200117,25.83708381652832,24.083854244290627,25.83708381652832,8448005,0.0,0.0
2021-01-11,25.707892055197508,26.298453989964163,25.40338361271894,25.790939331054688,7402342,0.0,0.0
2021-01-12,25.93858374262872,26.51068903004604,25.661757692930898,26.455324172973633,5405248,0.0,0.0
2021-01-13,26.54759683335793,26.556822543857468,26.07699208809819,26.390727996826172,3313521,0.0,0.0
2021-01-14,26.473776836896587,26.64910063347307,25.80016760540523,26.003173828125,2606688,0.0,0.0
2021-01-15,25.790940339015805,26.32613744412757,25.643300731721883,25.883216857910156,3071728,0.0,0.0
2021-01-18,26.021627077489608,26.667553840604413,26.012399602711838,26.57527732849121,2406799,0.0,0.0
2021-01-19,26.759833676752542,27.72872576999467,26.47378013991326,27.239665985107422,7655663,0.0,0.0
2021-01-20,27.350390295049287,27.820995033811315,27.11047418831444,27.562623977661133,4004414,0.0,0.0
2021-01-21,27.58108118093146,28.125505761843797,27.295027677282725,27.451894760131836,4183654,0.0,0.0
2021-01-22,27.08279733021876,28.088599337407825,26.6952415485112,27.747180938720703,5004967,0.0,0.0
2021-01-26,27.857907940397116,28.559199622567686,27.63644675916694,27.784088134765625,5184707,0.0,0.0
2021-01-27,27.784081600854858,27.94094865093176,26.455316590291748,26.519908905029297,5563836,0.0,0.0
2021-01-28,26.556823946708043,27.184297561645508,26.187723169472072,27.184297561645508,4891689,0.0,0.0
2021-01-29,26.90747420249478,27.064341298513217,25.92935642843124,26.2061824798584,4060953,0.0,0.0
2021-02-01,26.73214326887499,26.73214326887499,25.84630049314221,26.16926383972168,3632402,0.0,0.0
2021-02-02,27.40575710828476,28.291600036742135,27.248890027007075,27.940954208374023,9009582,0.0,0.0
2021-02-03,28.014775327821127,28.10705185018585,27.147389073677026,27.295028686523438,3900159,0.0,0.0
2021-02-04,27.31347990024525,27.82099452862221,27.01819895062628,27.424209594726562,3920809,0.0,0.0
2021-02-05,27.516487547157055,27.63644649449509,27.027429575196386,27.276573181152344,2134932,0.0,0.0
2021-02-08,27.276571474897974,28.171641846624805,27.082792734757017,28.097820281982422,4768587,0.0,0.0
2021-02-09,27.885587760647482,28.559196952734435,27.876360285806168,28.448467254638672,4719467,0.0,0.0
2021-02-10,28.466921312353513,29.242032703407975,28.42078217525711,28.983661651611328,7095992,0.0,0.0
2021-02-11,29.334307610836067,31.56736868082888,28.780653874942697,31.23517608642578,11430014,0.0,0.0
2021-02-12,31.253638197303406,32.240985204076296,31.087543626371296,31.964160919189453,7385100,0.0,0.0
2021-02-17,31.373591070376808,31.770376019454766,30.921444800610836,31.44741439819336,4781018,0.0,0.0
2021-02-18,31.253628615154806,31.65964097051314,31.032169255143256,31.28131103515625,5019101,0.0,0.0
2021-02-19,31.438197432845786,32.10257937592379,30.986047483258506,32.04721450805664,5830590,0.0,0.0
2021-02-22,31.49355421619066,32.010296378973145,30.736894158899506,30.902992248535156,6745633,0.0,0.0
2021-02-23,30.902989267737304,31.170586034590514,30.580024123898614,30.93067169189453,6305354,0.0,0.0
2021-02-24,30.995268204371225,31.096770440000505,30.413933689822926,30.57080078125,5517723,0.0,0.0
2021-02-25,30.395475807889603,30.875308040554735,29.186669515485548,29.47272300720215,4920058,0.0,0.0
2021-02-26,29.53731280226145,29.749546475181415,28.817566279260426,28.955978393554688,6099249,0.0,0.0
2021-03-01,29.2881721833768,29.860279175444816,28.660700340012323,29.04825782775879,4953841,0.0,0.0
2021-03-02,28.503831662537642,28.955979687099724,27.66412617196749,28.623788833618164,4759866,0.0,0.0
2021-03-03,28.623792063150617,28.808343342278494,27.184298790428862,28.54074478149414,4425145,0.0,0.0
2021-03-04,28.752979028850334,28.928301071201716,27.73794962105201,28.245464324951172,6073886,0.0,0.0
2021-03-05,28.227007077082643,28.23623455224529,27.04588319892118,27.79331398010254,5697163,0.0,0.0
2021-03-08,27.23966409956445,27.67335723090118,26.05854012783583,26.178497314453125,6403093,0.0,0.0
2021-03-09,26.36305042152484,27.239665985107422,25.394160092618566,27.239665985107422,10271174,0.0,0.0
2021-03-10,27.867138799520788,29.02980793672218,25.412615849578263,25.947813034057617,16598382,0.0,0.0
2021-03-11,26.206179728547852,26.446094085505784,25.23728776810604,25.431066513061523,8835555,0.0,0.0
2021-03-12,25.31110653838121,25.670981587818204,24.988143152845492,25.523340225219727,5024314,0.0,0.0
2021-03-15,25.578708136445417,26.741377169284505,25.19115238027764,26.501461029052734,5255982,0.0,0.0
2021-03-16,26.399958050239107,26.935155171618955,26.243090962721116,26.916698455810547,6189971,0.0,0.0
2021-03-17,26.759830810167003,27.590308902124683,26.344592646355995,27.396530151367188,5224906,0.0,0.0
2021-03-18,26.94438024765675,27.101247321203974,25.88321533947772,26.086219787597656,4694706,0.0,0.0
2021-03-19,26.215405318116286,26.852104637305224,25.99394414838321,26.676782608032227,5511308,0.0,0.0
2021-03-22,26.713692273758983,27.17506779527762,26.270771702527675,26.981290817260742,3520528,0.0,0.0
2021-03-23,26.981289747384047,27.00897217171735,26.316908034713705,26.57527732849121,3400334,0.0,0.0
2021-03-24,26.59373377085715,26.704463467059803,25.54179459958993,25.689435958862305,2957147,0.0,0.0
2021-03-25,25.689440604166133,26.16927113881202,25.421842025618925,26.030858993530273,3792996,0.0,0.0
2021-03-26,26.049311205030488,26.418411984610007,25.80016760540523,26.003173828125,3762822,0.0,0.0
2021-03-29,25.846303866678163,26.178494730394572,25.329563503305728,25.717119216918945,4882266,0.0,0.0
2021-03-30,25.54179848151044,26.90747376391351,25.449523720650696,26.75983238220215,5172878,0.0,0.0
2021-03-31,26.7598266173929,27.498028073913314,26.547594713136128,26.695234298706055,4102555,0.0,0.0
2021-04-01,26.722920573579025,27.701038261998818,26.307682414964336,26.51068687438965,4817908,0.0,0.0
2021-04-05,26.6767856074316,27.59031105041504,26.538371699160034,27.59031105041504,3291066,0.0,0.0
2021-04-06,27.654898150838825,27.996316472272838,27.29502488037246,27.72871971130371,3759714,0.0,0.0
2021-04-07,28.134729234065976,28.402325984379782,27.2857963193746,28.319278717041016,4909533,0.0,0.0
2021-04-08,28.40232798980927,28.955980006497402,28.190096069402717,28.697608947753906,3783072,0.0,0.0
2021-04-09,28.448467519302035,28.540742268573627,27.90404296992855,28.20855140686035,3411160,0.0,0.0
2021-04-12,28.245460625494164,29.112848540738685,28.190095777266205,28.87293243408203,3524739,0.0,0.0
2021-04-13,29.020576697291524,29.260492842538486,28.651477649735874,28.900619506835938,3093081,0.0,0.0
2021-04-14,28.854480720976536,29.33431298810759,28.217781366272135,28.54074478149414,4175834,0.0,0.0
2021-04-15,28.605340119160548,29.07594496003013,28.55920273561174,28.891393661499023,3684029,0.0,0.0
2021-04-16,29.26971747452339,29.288172425107863,28.69761047773347,28.743749618530273,3084259,0.0,0.0
2021-04-19,28.725296082953253,29.518862525847922,28.549972279428687,28.854480743408203,4182150,0.0,0.0
2021-04-20,28.771430375229126,29.25126082692364,28.63301648954005,28.688383102416992,2738512,0.0,0.0
2021-04-22,28.89198196987919,29.456495714441388,28.466282210311928,28.56808090209961,2587842,0.089779,0.0
2021-04-23,28.68838343543977,29.37320256395337,28.512552405678168,29.06781005859375,2854897,0.0,0.0
2021-04-26,29.336189377465825,29.437988072328494,28.688387222338804,28.882728576660156,3217686,0.0,0.0
2021-04-27,28.947505494987666,29.20662668458345,28.28119487571733,28.382991790771484,2853995,0.0,0.0
2021-04-28,28.56807671011784,28.771672294360226,28.086851427165954,28.64211082458496,3203451,0.0,0.0
2021-04-29,28.66062044970248,29.169608545052455,28.45702485767092,28.873470306396484,3869885,0.0,0.0
2021-04-30,28.66987837529997,29.1511037381116,28.494047324261253,28.780929565429688,4315677,0.0,0.0
2021-05-03,28.669872398060576,30.24310788031741,28.531058439339063,30.030256271362305,8312273,0.0,0.0
2021-05-04,30.076531987654516,30.678062768964246,29.872938151767396,29.96548080444336,7798313,0.0,0.0
2021-05-05,30.252364452525455,30.511483861910083,29.54903503296503,30.14130973815918,5498075,0.0,0.0
2021-05-06,30.428203163027522,31.881130153181253,30.02101187798287,30.59477996826172,6748540,0.0,0.0
2021-05-07,30.77060029396584,31.88111901885027,30.7243289753386,31.446165084838867,6797059,0.0,0.0
2021-05-10,31.187048035972076,31.26108215131971,29.8174098242096,30.557754516601562,4931186,0.0,0.0
2021-05-11,29.271405603584817,29.70635958382324,28.63285779974856,29.428728103637695,7740371,0.0,0.0
2021-05-12,28.993775896823287,28.993775896823287,27.901767352639123,28.160886764526367,6798763,0.0,0.0
2021-05-13,28.345973969258146,28.780926182262803,27.985055874304006,28.43851661682129,2515064,0.0,0.0
2021-05-14,28.734654476346016,28.845705645106495,28.46627727959267,28.697635650634766,1798608,0.0,0.0
2021-05-17,28.660617485004597,28.743905858351088,28.068341068958635,28.105358123779297,2336326,0.0,0.0
2021-05-18,28.059088964697544,29.178862037031706,28.059088964697544,28.83645248413086,3634207,0.0,0.0
2021-05-19,28.47553832296816,28.73465953178896,27.98505870240114,28.299705505371094,3010378,0.0,0.0
2021-05-20,28.39224625287685,29.47500234380115,28.253432276839348,29.391712188720703,4094034,0.0,0.0
2021-05-21,29.484254771607507,29.586051681025037,28.457024335108382,28.57733154296875,3119245,0.0,0.0
2021-05-24,28.558826664732035,30.372673353878234,28.558826664732035,30.122804641723633,3435319,0.0,0.0
