Date,Open,High,Low,Close,Volume,Dividends,Stock splits
2020-09-17,11.11088315782517,11.330140409114286,11.094438674219846,11.2753267288208,30859114,0.0,0.0
2020-09-18,11.220512526277242,11.24243850586919,10.984810775779145,11.006736755371094,76123157,0.0,0.0
2020-09-21,10.798437028760668,10.897103898680513,10.688808438351357,10.842288970947266,57832434,0.0,0.0
2020-09-22,10.864221766942235,11.039628380821839,10.787480819907044,10.908072471618652,30436824,0.0,0.0
2020-09-23,10.825849348063725,10.902590281308884,10.633998280008578,10.650444030761719,32262351,0.0,0.0
2020-09-24,10.655922736848602,10.946439412466551,10.628516529667202,10.853255271911621,41345700,0.0,0.0
2020-09-25,10.792955535987344,10.842288970947266,10.672363960031383,10.842288970947266,20911462,0.0,0.0
2020-09-28,10.9902943818409,11.29177412902713,10.743629594164135,10.809406280517578,83360409,0.0,0.0
2020-09-29,10.825850089916077,10.842294576738345,10.51888949854503,10.551777839660645,55956329,0.0,0.0
2020-09-30,10.606585916461166,10.738140460657142,10.557252487991294,10.639474868774414,39182704,0.0,0.0
2020-10-01,10.661403193574548,10.732661340947102,10.535329481035001,10.688809394836426,29290107,0.0,0.0
2020-10-02,10.649825612476755,11.165580811206326,10.611417838953585,10.776020050048828,62918911,0.015654,0.0
2020-10-05,10.819911296506056,11.01194883834366,10.62238819786652,10.929646492004395,41923233,0.0,0.0
2020-10-06,11.055849058513006,11.171072415317498,10.819918050965802,10.891246795654297,36957998,0.0,0.0
2020-10-07,10.962570826587912,10.984518125744009,10.743100367602425,10.776020050048828,35786960,0.0,0.0
2020-10-08,10.786994316497807,11.396026837757,10.754074632168843,11.330184936523438,79523136,0.0,0.0
2020-10-09,11.225932595132189,11.599032772619045,11.088763281879498,11.379562377929688,86877032,0.0,0.0
2020-10-13,11.428942631179286,11.549651462684366,11.313720622301132,11.445403099060059,36440965,0.0,0.0
2020-10-14,11.483816568654568,11.560632132104145,11.423462749375057,11.45638370513916,34703768,0.0,0.0
2020-10-15,11.286287650129816,11.555139453453597,11.236906241495394,11.379562377929688,41188642,0.0,0.0
2020-10-16,11.330180717133159,11.341154363252137,11.1546049118042,11.1546049118042,28485820,0.0,0.0
2020-10-19,11.242396444122223,11.560629751740818,11.143634863453187,11.308237075805664,62748180,0.0,0.0
2020-10-20,11.412483593304517,11.906292626453899,11.412483593304517,11.796557426452637,78651694,0.0,0.0
2020-10-21,11.79655893728762,12.081871253604493,11.653902779129183,11.917267799377441,76419244,0.0,0.0
2020-10-22,11.906292432672844,12.564704888251818,11.906292432672844,12.465943336486816,81425740,0.0,0.0
2020-10-23,12.509837452711867,12.811608919904545,12.312313090308866,12.4110746383667,77700150,0.0,0.0
2020-10-26,12.339743928843394,12.630542939069448,12.306822999469803,12.564701080322266,47649921,0.0,0.0
2020-10-27,12.833556189968,12.89391124307541,12.136735999164566,12.21355152130127,94080404,0.0,0.0
2020-10-28,11.96664362855875,11.96664362855875,11.500267603704474,11.522214889526367,80850506,0.0,0.0
2020-10-29,11.412485458549572,11.467352434373906,10.95708284788328,11.406998634338379,118969499,0.0,0.0
2020-10-30,11.220448074987445,11.363104240702425,10.935135743557487,11.061332702636719,69347036,0.0,0.0
2020-11-03,11.269826678565217,11.533191646975677,11.154604663171556,11.439915657043457,70121073,0.0,0.0
2020-11-04,11.642527149791576,11.66449439259228,11.142777445829266,11.356955528259277,86799350,0.015654,0.0
2020-11-05,11.560153876312587,11.60957891637569,11.274582190068402,11.532694816589355,59907463,0.0,0.0
2020-11-06,11.39540070135306,11.560153791038427,11.367941641832381,11.50523567199707,47718891,0.0,0.0
2020-11-09,12.164251167056694,12.773837439346103,12.004989831618957,12.598100662231445,144734997,0.0,0.0
2020-11-10,12.642027537204049,13.520708357149292,12.642027537204049,13.410873413085938,164328769,0.0,0.0
2020-11-11,13.377926186871514,13.504236597001837,12.971535896139443,13.355958938598633,92258144,0.0,0.0
2020-11-12,13.344977881665352,13.355961507914738,12.746376588268793,12.828752517700195,66495429,0.0,0.0
2020-11-13,12.96604989352461,13.28457260131836,12.812280354156568,13.28457260131836,67209934,0.0,0.0
2020-11-16,13.559151220129554,13.894147867563083,13.515216734916601,13.87218189239502,114690334,0.0,0.0
2020-11-17,13.729406593174723,13.949076652526855,13.575637044652478,13.949076652526855,76666205,0.0,0.0
2020-11-18,13.899645086231862,13.960055026903726,13.520713806152344,13.520713806152344,61293155,0.0,0.0
2020-11-19,13.526201647381283,13.789806048944882,13.476775346798657,13.531693458557129,39838161,0.0,0.0
2020-11-23,13.548172065874141,13.64153161029538,13.38341895944226,13.443827629089355,37882196,0.0,0.0
2020-11-24,13.575628560691202,14.251113761176798,13.570136749267485,14.047919273376465,89390444,0.0,0.0
2020-11-25,14.014973094672744,14.102842106855869,13.718418980871744,13.866695404052734,51217848,0.0,0.0
